stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1880654677","2021-03-16 15:45:26","Auction house Sotheby's enters NFT world through collaboration with digital artist Pak","https://www.cnbc.com/2021/03/16/sothebys-enters-nft-world-in-collaboration-with-digital-artist-pak.html","en","False","","1755","CNBC","http://www.cnbc.com/"
"1880680027","2021-03-16 16:04:00","A Hacker Just Stole $5.7 Million From Social Token Startup Roll","https://gizmodo.com/a-hacker-just-stole-5-7-million-from-social-token-star-1846485513","en","False","","4469","Gizmodo","http://gizmodo.com"
"1880698425","2021-03-16 11:52:46","Mick Jenkins And Kaytranada Reunite On The Laid-Back ‘Designer Frames’","https://uproxx.com/music/mick-jenkins-kaytranada-designer-frames/","en","False","","68816","uproxx.com","http://www.uproxx.com/#spider"
"1881245101","2021-03-17 08:09:44","Tax surprise looms for NFT investors who use crypto","https://www.cnbc.com/2021/03/17/tax-surprise-looms-for-nft-investors-who-use-crypto-.html","en","False","","1755","CNBC","http://www.cnbc.com/"
"1881303261","2021-03-17 09:00:00","SXSW got canceled by the pandemic. So it built Austin in VR for 2021.","http://feeds.mashable.com/~r/Mashable/~3/VtQXfL-QVXg/","en","False","","5527","Mashable!","http://mashable.com"
"1881358175","2021-03-17 10:11:00","Charmin® Rolls Out First-Ever NFT(P)","https://www.thestreet.com/press-releases/charmin-reg-rolls-out-first-ever-nft-p-15598512","en","False","","21619","The Street","http://www.thestreet.com"
"1881512510","2021-03-17 13:12:35","NFTs are in the toilet: Charmin is selling toilet paper-themed crypto art","https://www.theverge.com/tldr/2021/3/17/22336115/charmin-nft-toilet-paper-cryptoart-marketing","en","False","","107634","Verge","http://theverge.com/"
"1881535302","2021-03-17 13:42:47","What is an NFT? Non-fungible tokens explained","http://rss.cnn.com/~r/rss/cnn_latest/~3/2NcyZO87iIk/index.html","en","False","","20088","CNN U.S. Edition","http://us.cnn.com"
"1881542240","2021-03-17 13:42:47","What is an NFT? Non-fungible tokens explained","http://rss.cnn.com/~r/rss/cnn_latest/~3/2NcyZO87iIk/index.html","en","False","","1095","CNN","http://www.cnn.com/"
"1881546224","2021-03-17 14:20:55","What are NFTs and why are people paying millions for them?","https://theconversation.com/what-are-nfts-and-why-are-people-paying-millions-for-them-157035","en","False","","54346","Conversation","https://theconversation.com/us"
"1882315880","2021-03-18 09:00:00","‘Building the Cockchain:’ How NSFW Artists Are Shaping the Future of NFTs","https://www.vice.com/en_us/article/88aybx/building-the-cockchain-how-nsfw-artists-are-shaping-the-future-of-nfts","en","False","","300613","VICE","http://www.vice.com/en_us"
"1882354743","2021-03-18 11:02:13","Takung Art, Sino-Global Higher on Crypto-Related Reports","https://www.thestreet.com/investing/takung-and-sino-global-shares-up-on-crypto-reports","en","False","","21619","The Street","http://www.thestreet.com"
"1882429427","2021-03-18 12:33:02","He Sold A Digital ‘CryptoPunk’ For $7.5 Million. Now Figma CEO Dylan Field Is Ready To Move Into The ‘Metaverse.’","https://www.forbes.com/sites/alexkonrad/2021/03/18/figma-ceo-dylan-field-talks-cryptopunks-nft-beeple-metaverse/","en","False","","1104","Forbes","http://www.forbes.com/"
"1882502133","2021-03-18 14:08:56","High-net-worth millennials are disrupting the art market with crypto","https://www.businessinsider.com/rich-millennials-disrupting-art-market-crypto-nft-non-fungible-tokens-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1882564381","2021-03-18 14:58:53","Beeple’s $69.3 Million Collage and 14 Other Pricey NFTs Dominating the Market","https://www.thewrap.com/nft-beeple-cryptopunks-hashmasks/","en","False","","18704","The Wrap","http://www.thewrap.com"
"1883208340","2021-03-19 09:00:00","Digital Artist Tries to Sell NFTs, Argues Their Values Are Unaffected","https://www.vice.com/en_us/article/4adzqg/digital-artist-tries-to-sell-nfts-argues-their-values-are-unaffected","en","False","","300613","VICE","http://www.vice.com/en_us"
"1883381894","2021-03-19 12:29:34","TikTok star Nathan Apodaca is auctioning an NFT of his viral Fleetwood Mac skateboarding video, and bidding starts at $500,000","https://www.businessinsider.com/nft-fleetwood-mac-dreams-skateboarding-tiktok-auction-500000-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1883398065","2021-03-19 12:39:55","Climate-Positive Crypto Art: The Next Big Thing Or NFT Overreach?","https://www.forbes.com/sites/lawrencewintermeyer/2021/03/19/climate-positive-crypto-art-the-next-big-thing-or-nft-overreach/","en","False","","1104","Forbes","http://www.forbes.com/"
"1883613272","2021-03-19 17:38:57","Extra Crunch roundup: AI eats fintech, fundraising visas, no-code transition tips, more","https://techcrunch.com/2021/03/19/extra-crunch-roundup-ai-eats-fintech-fundraising-visas-no-code-transition-tips-more/","en","False","","4438","TechCrunch","http://techcrunch.com"
"1883940917","2021-03-20 05:00:12","Auctions of Cars, Watches and Furniture Heat Up","https://www.nytimes.com/2021/03/20/style/spending-rich-people.html","en","False","","1","New York Times","http://nytimes.com"
"1883984457","2021-03-20 07:15:00","We talked to crypto-art investors to figure out what's driving people to spend millions on NFTs, despite no guarantee their value will increase","https://www.businessinsider.com/why-are-people-buying-nfts-investing-in-nft-crypto-art-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
